Source.Name,Date,Time,震央地名,Lat,Long,Depth,M,最大震度
地震リスト (1).csv,12/9/2005,10:16:04,和歌山県北部,34°12.6'N,135°16.1'E,5,2.9,震度２
地震リスト (1).csv,12/9/2005,9:43:42,天草灘,32°16.2'N,129°44.8'E,12,3.0,震度１
地震リスト (1).csv,12/9/2005,8:58:48,豊後水道,33°10.6'N,132°04.5'E,50,3.1,震度１
地震リスト (1).csv,12/9/2005,2:15:53,福岡県福岡地方,33°40.7'N,130°18.7'E,15,3.6,震度２
地震リスト (1).csv,12/8/2005,13:05:35,宮城県沖,38°46.4'N,141°52.7'E,68,4.5,震度３
地震リスト (1).csv,12/8/2005,10:02:56,宮城県中部,38°27.2'N,141°11.4'E,12,2.7,震度１
地震リスト (1).csv,12/7/2005,19:10:40,千葉県東方沖,35°51.8'N,140°53.1'E,36,3.4,震度１
地震リスト (1).csv,12/7/2005,13:17:55,三陸沖,39°06.5'N,143°40.9'E,33,4.9,震度１
地震リスト (1).csv,12/7/2005,9:11:32,宮城県沖,38°21.4'N,142°15.7'E,35,4.0,震度１
地震リスト (1).csv,12/7/2005,4:42:32,五島列島近海,32°31.1'N,129°03.3'E,2,4.2,震度２
地震リスト (1).csv,12/6/2005,11:00:03,千葉県南東沖,34°47.7'N,139°46.1'E,132,3.6,震度１
地震リスト (1).csv,12/5/2005,13:54:11,大分県中部,33°17.8'N,131°29.1'E,4,1.4,震度１
地震リスト (1).csv,12/5/2005,13:23:28,大分県中部,33°17.7'N,131°29.1'E,4,1.6,震度１
地震リスト (1).csv,12/5/2005,7:20:23,宮城県沖,37°52.0'N,142°39.3'E,25,5.5,震度３
地震リスト (1).csv,12/5/2005,3:03:15,岩手県沖,40°10.0'N,142°38.1'E,30,5.0,震度２
地震リスト (1).csv,12/4/2005,19:23:20,奄美大島北東沖,29°17.0'N,130°32.7'E,63,5.0,震度２
地震リスト (1).csv,12/4/2005,19:15:24,奄美大島北東沖,29°16.2'N,130°32.9'E,76,4.6,震度１
地震リスト (1).csv,12/4/2005,17:54:43,奄美大島北東沖,29°13.6'N,130°34.1'E,34,4.7,震度１
地震リスト (1).csv,12/4/2005,1:48:56,奄美大島北東沖,29°16.4'N,130°30.7'E,67,5.3,震度３
地震リスト (1).csv,12/4/2005,1:24:54,奄美大島北東沖,29°14.0'N,130°28.3'E,72,5.2,震度２
地震リスト (1).csv,12/4/2005,1:10:39,奄美大島北東沖,29°12.8'N,130°26.3'E,69,6.1,震度３
地震リスト (1).csv,12/3/2005,21:01:37,長野県北部,36°39.1'N,138°18.0'E,1,2.7,震度２
地震リスト (1).csv,12/3/2005,11:01:22,三重県南東沖,33°08.0'N,136°59.6'E,42,4.4,震度１
地震リスト (1).csv,12/3/2005,10:39:01,三重県南東沖,33°07.7'N,137°00.2'E,41,4.3,震度１
地震リスト (1).csv,12/2/2005,23:35:37,八丈島東方沖,33°39.5'N,140°28.4'E,54,4.4,震度２
地震リスト (1).csv,12/2/2005,22:13:08,宮城県沖,38°04.3'N,142°21.2'E,40,6.6,震度３
地震リスト (1).csv,12/2/2005,21:54:40,茨城県南部,36°08.0'N,139°51.0'E,50,4.2,震度３
地震リスト (1).csv,12/2/2005,20:30:16,有明海,32°57.3'N,130°22.1'E,11,2.4,震度１
地震リスト (1).csv,12/2/2005,11:07:15,福島県浜通り,37°19.2'N,140°48.3'E,76,3.1,震度１
地震リスト (1).csv,12/2/2005,5:24:51,網走地方,43°44.7'N,144°43.5'E,0,2.7,震度１
地震リスト (1).csv,12/1/2005,19:31:39,岩手県沖,39°30.2'N,142°14.8'E,64,3.8,震度１
地震リスト (1).csv,12/1/2005,11:28:05,長野県南部,35°55.6'N,137°40.1'E,10,2.8,震度１
地震リスト (1).csv,12/1/2005,3:21:54,埼玉県北部,36°04.6'N,139°25.0'E,65,3.9,震度１
地震リスト (1).csv,12/1/2005,2:26:38,宮古島近海,24°53.0'N,125°49.3'E,37,4.1,震度１
地震リスト (1).csv,11/30/2005,13:19:16,豊後水道,32°59.0'N,132°00.6'E,11,3.3,震度１
地震リスト (1).csv,11/30/2005,9:37:24,岩手県沖,40°03.6'N,141°59.6'E,59,3.6,震度１
地震リスト (1).csv,11/30/2005,7:54:26,和歌山県北部,34°12.2'N,135°12.1'E,5,2.0,震度１
地震リスト (1).csv,11/29/2005,14:40:48,千葉県北西部,35°35.2'N,140°08.9'E,66,4.0,震度１
地震リスト (1).csv,11/29/2005,10:32:06,山梨県東部・富士五湖,35°31.7'N,139°02.0'E,19,2.4,震度１
地震リスト (1).csv,11/28/2005,2:13:02,与那国島近海,24°51.6'N,122°58.9'E,111,4.6,震度１
地震リスト (1).csv,11/27/2005,20:30:32,宮城県沖,38°51.4'N,142°03.0'E,46,3.3,震度１
地震リスト (1).csv,11/27/2005,19:42:54,奈良県,34°02.7'N,135°37.9'E,58,2.5,震度１
地震リスト (1).csv,11/26/2005,15:44:29,北海道南西沖,41°53.8'N,139°12.4'E,18,4.2,震度２
地震リスト (1).csv,11/26/2005,9:22:44,新潟県中越地方,37°10.5'N,138°41.8'E,14,2.7,震度１
地震リスト (1).csv,11/26/2005,5:37:04,岩手県沿岸北部,40°09.8'N,141°40.5'E,108,3.7,震度２
地震リスト (1).csv,11/26/2005,2:12:37,茨城県沖,36°13.4'N,140°54.1'E,47,4.1,震度２
地震リスト (1).csv,11/26/2005,1:51:17,千葉県南東沖,34°53.9'N,139°56.0'E,54,3.7,震度１
地震リスト (1).csv,11/25/2005,15:50:48,岩手県沿岸南部,39°06.7'N,141°44.7'E,72,3.9,震度２
地震リスト (1).csv,11/24/2005,20:14:05,和歌山県北部,34°01.6'N,135°15.3'E,5,3.7,震度２
地震リスト (1).csv,11/24/2005,1:52:57,宮城県沖,38°20.5'N,141°39.2'E,53,3.4,震度２
地震リスト (1).csv,11/23/2005,22:24:21,紀伊水道,33°51.3'N,135°07.6'E,28,4.0,震度３
地震リスト (1).csv,11/23/2005,16:45:56,山形県村山地方,38°21.1'N,140°03.7'E,10,4.0,震度２
地震リスト (1).csv,11/23/2005,6:54:18,山形県村山地方,38°20.9'N,140°03.5'E,10,3.7,震度２
地震リスト (1).csv,11/23/2005,3:22:35,和歌山県北部,34°13.1'N,135°18.3'E,6,3.2,震度１
地震リスト (1).csv,11/23/2005,0:47:32,山梨県東部・富士五湖,35°32.0'N,139°02.2'E,23,3.4,震度２
地震リスト (1).csv,11/22/2005,12:26:17,熊本県熊本地方,32°39.2'N,130°44.4'E,12,2.7,震度１
地震リスト (1).csv,11/22/2005,0:36:32,種子島近海,30°56.8'N,130°20.2'E,146,6.0,震度３
地震リスト (1).csv,11/21/2005,19:32:06,茨城県南部,36°03.2'N,139°56.5'E,45,3.3,震度２
地震リスト (1).csv,11/19/2005,18:35:36,和歌山県北部,34°05.4'N,135°20.3'E,6,2.3,震度１
地震リスト (1).csv,11/18/2005,19:27:12,新潟県下越地方,37°53.5'N,139°24.9'E,1,2.9,震度１
地震リスト (1).csv,11/18/2005,18:30:29,根室地方南部,43°14.9'N,145°21.7'E,104,3.8,震度２
地震リスト (1).csv,11/18/2005,17:10:20,神奈川県東部,35°23.3'N,139°22.5'E,17,2.6,震度１
地震リスト (1).csv,11/18/2005,12:28:03,能登半島沖,37°22.9'N,136°41.1'E,11,3.2,震度１
地震リスト (1).csv,11/17/2005,10:53:13,茨城県沖,36°18.1'N,141°03.9'E,48,4.7,震度３
地震リスト (1).csv,11/17/2005,9:27:00,奄美大島近海,28°16.5'N,129°59.8'E,20,3.4,震度２
地震リスト (1).csv,11/17/2005,3:41:47,奄美大島近海,28°12.5'N,129°31.7'E,32,3.5,震度１
地震リスト (1).csv,11/16/2005,18:35:18,宮城県沖,37°48.5'N,142°01.2'E,36,4.4,震度１
地震リスト (1).csv,11/16/2005,13:12:16,浦河沖,41°53.9'N,142°57.3'E,44,3.7,震度１
地震リスト (1).csv,11/16/2005,6:17:58,茨城県沖,36°18.5'N,141°03.9'E,48,4.8,震度２
地震リスト (1).csv,11/15/2005,7:10:26,宮城県沖,38°16.8'N,141°54.6'E,45,3.7,震度１
地震リスト (1).csv,11/15/2005,6:38:51,三陸沖,38°01.6'N,144°56.6'E,45,7.2,震度３
地震リスト (1).csv,11/15/2005,2:35:10,日高地方東部,42°13.9'N,142°55.1'E,54,4.0,震度１
地震リスト (1).csv,11/15/2005,0:56:49,浦河沖,42°02.0'N,142°35.0'E,63,3.7,震度１
地震リスト (1).csv,11/14/2005,6:16:25,和歌山県北部,34°11.1'N,135°10.1'E,6,2.2,震度１
地震リスト (1).csv,11/13/2005,9:25:35,岩手県沿岸北部,39°36.8'N,142°00.8'E,56,4.3,震度３
地震リスト (1).csv,11/12/2005,13:14:01,福島県沖,37°19.8'N,141°49.7'E,41,4.4,震度１
地震リスト (1).csv,11/12/2005,9:51:29,十勝沖,42°14.9'N,144°22.8'E,59,4.4,震度１
地震リスト (1).csv,11/12/2005,8:33:01,千葉県南部,35°04.2'N,139°54.9'E,94,3.3,震度１
地震リスト (1).csv,11/12/2005,6:49:14,八丈島東方沖,33°29.5'N,140°56.2'E,63,4.2,震度１
地震リスト (1).csv,11/12/2005,6:02:07,茨城県沖,36°29.0'N,140°51.3'E,57,4.6,震度３
地震リスト (1).csv,11/12/2005,5:42:16,福岡県北西沖,33°44.1'N,130°10.9'E,15,3.1,震度１
地震リスト (1).csv,11/12/2005,5:41:18,福岡県北西沖,33°44.2'N,130°10.9'E,15,3.7,震度２
地震リスト (1).csv,11/12/2005,5:04:17,津軽海峡,41°33.4'N,141°05.1'E,11,2.8,震度１
地震リスト (1).csv,11/11/2005,16:40:36,京都府南部,35°18.5'N,135°46.5'E,6,3.4,震度２
地震リスト (1).csv,11/9/2005,16:20:36,奄美大島近海,28°01.7'N,129°02.3'E,10,4.0,震度２
地震リスト (1).csv,11/9/2005,12:53:36,父島近海,28°11.9'N,142°11.9'E,41,4.5,震度１
地震リスト (1).csv,11/9/2005,10:20:10,和歌山県南部,33°40.3'N,135°28.2'E,38,3.6,震度１
地震リスト (1).csv,11/8/2005,19:19:10,群馬県南部,36°01.8'N,138°41.3'E,5,2.5,震度１
地震リスト (1).csv,11/8/2005,14:27:42,静岡県西部,34°42.7'N,137°59.1'E,0,1.7,震度１
地震リスト (1).csv,11/8/2005,14:08:14,釧路沖,42°35.9'N,144°24.3'E,62,4.4,震度２
地震リスト (1).csv,11/8/2005,2:45:48,新潟県中越地方,37°10.4'N,138°42.2'E,14,3.0,震度２
地震リスト (1).csv,11/7/2005,19:35:49,岩手県沖,40°05.9'N,142°49.2'E,24,4.9,震度２
地震リスト (1).csv,11/7/2005,17:35:47,大隅半島東方沖,31°15.8'N,131°37.5'E,26,4.0,震度１
地震リスト (1).csv,11/6/2005,18:51:45,茨城県沖,36°21.6'N,141°01.1'E,47,3.6,震度１
地震リスト (1).csv,11/6/2005,12:48:01,茨城県南部,36°02.5'N,139°55.7'E,44,3.0,震度１
地震リスト (1).csv,11/5/2005,3:59:00,岩手県沖,40°22.7'N,141°57.1'E,44,3.2,震度１
地震リスト (1).csv,11/4/2005,6:00:06,新潟県中越地方,37°10.3'N,138°42.7'E,13,2.5,震度１
地震リスト (1).csv,11/4/2005,1:01:55,新潟県上中越沖,37°26.2'N,138°28.6'E,28,4.8,震度４
地震リスト (1).csv,11/4/2005,0:23:32,京都府南部,35°07.4'N,135°25.0'E,13,2.9,震度１
地震リスト (1).csv,11/3/2005,21:06:18,福島県会津,37°23.8'N,139°44.7'E,4,2.2,震度１
地震リスト (1).csv,11/3/2005,5:06:05,福島県会津,37°23.8'N,139°44.8'E,4,3.5,震度２
地震リスト (1).csv,11/2/2005,20:33:08,浦河沖,41°59.8'N,142°30.2'E,63,3.7,震度１
地震リスト (1).csv,11/2/2005,19:05:41,奄美大島近海,28°08.0'N,130°13.1'E,26,4.0,震度２
地震リスト (1).csv,11/2/2005,10:37:55,岩手県内陸南部,39°24.1'N,141°10.7'E,94,4.1,震度２
地震リスト (1).csv,11/2/2005,7:17:20,茨城県南部,36°05.3'N,140°00.6'E,66,3.7,震度１
地震リスト (1).csv,11/2/2005,3:44:01,岩手県沿岸北部,39°51.9'N,141°44.8'E,70,3.1,震度１
地震リスト (1).csv,11/2/2005,1:09:00,福島県沖,37°42.2'N,144°38.0'E,61,5.2,震度１
地震リスト (1).csv,11/1/2005,16:23:39,トカラ列島近海,29°59.6'N,130°26.0'E,51,4.5,震度１
地震リスト (1).csv,11/1/2005,13:57:27,紀伊水道,33°49.6'N,135°05.3'E,44,3.5,震度２
地震リスト (1).csv,11/1/2005,12:47:38,紀伊水道,33°49.4'N,135°05.0'E,45,4.3,震度４
地震リスト (1).csv,11/1/2005,11:01:09,秋田県内陸南部,39°04.0'N,140°48.8'E,9,4.6,震度３
地震リスト (1).csv,11/1/2005,8:05:13,宮古島近海,24°17.9'N,125°14.9'E,39,4.1,震度１
地震リスト (1).csv,11/1/2005,6:51:55,岩手県沿岸北部,39°51.8'N,141°44.5'E,70,4.1,震度３
地震リスト (1).csv,11/1/2005,3:52:39,茨城県沖,36°44.9'N,141°18.4'E,48,3.9,震度１
地震リスト (1).csv,10/31/2005,10:04:23,愛知県西部,35°22.5'N,136°52.6'E,7,2.8,震度１
地震リスト (1).csv,10/31/2005,4:12:06,宮城県沖,38°34.6'N,141°38.8'E,62,3.4,震度１
地震リスト (1).csv,10/31/2005,2:31:58,茨城県南部,36°07.8'N,139°50.1'E,51,4.2,震度３
地震リスト (1).csv,10/31/2005,1:04:49,石川県能登地方,36°58.9'N,137°01.9'E,4,2.4,震度１
地震リスト (1).csv,10/30/2005,21:11:36,長野県南部,35°53.5'N,137°37.8'E,6,2.3,震度１
地震リスト (1).csv,10/30/2005,7:19:38,千葉県北西部,35°39.1'N,140°02.3'E,70,3.1,震度１
地震リスト (1).csv,10/29/2005,18:07:18,奈良県,34°41.1'N,135°53.2'E,13,2.5,震度１
地震リスト (1).csv,10/29/2005,8:39:42,根室半島南東沖,43°03.6'N,145°39.7'E,48,4.7,震度２
地震リスト (1).csv,10/29/2005,4:26:28,新潟県中越地方,37°16.8'N,138°53.3'E,10,3.0,震度２
地震リスト (1).csv,10/29/2005,3:06:14,三宅島近海,34°03.4'N,139°30.4'E,9,1.9,震度１
地震リスト (1).csv,10/28/2005,20:33:48,空知地方中部,43°36.3'N,141°57.8'E,14,2.0,震度１
地震リスト (1).csv,10/28/2005,20:00:02,茨城県南部,36°18.6'N,140°01.1'E,73,3.7,震度２
地震リスト (1).csv,10/28/2005,9:15:42,和歌山県北部,34°20.5'N,135°29.3'E,9,2.3,震度１
地震リスト (1).csv,10/28/2005,1:52:50,新潟県下越地方,37°31.1'N,139°19.7'E,6,3.2,震度１
地震リスト (1).csv,10/27/2005,7:26:23,奄美大島近海,28°41.2'N,129°38.8'E,21,3.7,震度１
地震リスト (1).csv,10/26/2005,8:19:09,奄美大島近海,28°06.7'N,129°28.6'E,34,3.8,震度１
地震リスト (1).csv,10/25/2005,22:28:01,奄美大島近海,28°41.2'N,129°37.9'E,20,4.4,震度１
地震リスト (1).csv,10/24/2005,22:11:01,新潟県中越地方,37°19.9'N,138°53.0'E,13,2.7,震度１
地震リスト (1).csv,10/24/2005,21:40:29,新潟県中越地方,37°20.0'N,138°53.3'E,13,3.1,震度２
地震リスト (1).csv,10/24/2005,18:34:53,宮城県沖,38°29.7'N,142°07.3'E,39,4.8,震度３
地震リスト (1).csv,10/24/2005,13:53:12,四国沖,33°24.8'N,134°44.9'E,35,3.5,震度１
地震リスト (1).csv,10/23/2005,19:08:14,日本海中部,37°21.1'N,134°45.3'E,411,6.1,震度２
地震リスト (1).csv,10/22/2005,22:12:47,福島県沖,37°04.7'N,141°07.2'E,52,5.6,震度４
地震リスト (1).csv,10/21/2005,15:27:35,岩手県沖,39°59.6'N,142°04.6'E,40,3.9,震度２
地震リスト (1).csv,10/21/2005,11:20:13,福岡県北西沖,33°42.7'N,130°12.1'E,6,2.8,震度２
地震リスト (1).csv,10/21/2005,9:11:15,根室半島南東沖,43°06.1'N,146°46.9'E,61,4.5,震度１
地震リスト (1).csv,10/21/2005,0:36:54,岐阜県飛騨地方,36°03.4'N,137°34.3'E,8,2.6,震度２
地震リスト (1).csv,10/20/2005,21:00:35,長野県南部,35°46.6'N,138°13.0'E,8,2.7,震度１
地震リスト (1).csv,10/20/2005,20:05:56,岩手県沿岸北部,39°37.9'N,142°01.4'E,85,3.7,震度１
地震リスト (1).csv,10/20/2005,10:24:29,北海道南西沖,41°59.1'N,139°50.9'E,13,3.8,震度２
地震リスト (1).csv,10/20/2005,5:29:48,福岡県北西沖,33°42.9'N,130°15.6'E,11,2.9,震度１
地震リスト (1).csv,10/20/2005,2:52:11,埼玉県北部,36°08.0'N,139°34.7'E,64,2.7,震度１
地震リスト (1).csv,10/20/2005,1:30:58,新潟県中越地方,37°09.9'N,138°43.8'E,9,2.5,震度１
地震リスト (1).csv,10/19/2005,20:44:43,茨城県沖,36°22.9'N,141°02.5'E,48,6.3,震度５弱
地震リスト (1).csv,10/19/2005,15:24:48,福岡県北西沖,33°41.8'N,130°16.5'E,13,3.1,震度１
地震リスト (1).csv,10/18/2005,19:08:25,和歌山県北部,34°02.2'N,135°15.9'E,4,2.2,震度１
地震リスト (1).csv,10/18/2005,7:35:24,新潟県中越地方,37°24.2'N,138°56.6'E,10,2.4,震度１
地震リスト (1).csv,10/18/2005,3:48:26,宮城県沖,37°56.0'N,141°54.6'E,43,4.8,震度２
地震リスト (1).csv,10/18/2005,1:44:26,和歌山県北部,34°09.2'N,135°14.9'E,3,2.0,震度１
地震リスト (1).csv,10/18/2005,1:15:14,青森県西方沖,40°46.8'N,139°07.1'E,14,5.3,震度３
地震リスト (1).csv,10/18/2005,1:13:41,青森県西方沖,40°44.9'N,139°09.3'E,12,5.4,震度２
地震リスト (1).csv,10/17/2005,7:22:36,豊後水道,32°58.4'N,132°15.2'E,34,2.9,震度１
地震リスト (1).csv,10/16/2005,16:05:43,茨城県南部,36°02.3'N,139°56.2'E,47,5.1,震度４
地震リスト (1).csv,10/16/2005,1:52:35,青森県東方沖,41°25.6'N,141°45.1'E,68,3.4,震度１
地震リスト (1).csv,10/16/2005,0:51:07,石垣島北西沖,25°21.1'N,123°24.2'E,175,6.5,震度３
地震リスト (1).csv,10/15/2005,23:29:41,西表島付近,24°16.9'N,123°28.3'E,47,4.2,震度１
地震リスト (1).csv,10/15/2005,19:06:15,千島列島東方,46°49.3'N,154°17.3'E,30,6.4,震度１
地震リスト (1).csv,10/15/2005,7:50:17,熊本県熊本地方,32°58.2'N,130°46.0'E,12,2.6,震度１
地震リスト (1).csv,10/15/2005,6:32:51,熊本県熊本地方,33°00.6'N,130°52.4'E,11,2.9,震度２
地震リスト (1).csv,10/14/2005,23:48:49,岩手県沖,39°16.4'N,142°10.7'E,50,3.5,震度１
地震リスト (1).csv,10/14/2005,18:06:49,宮城県沖,38°48.9'N,141°34.8'E,72,3.2,震度１
地震リスト (1).csv,10/14/2005,14:35:34,新潟県中越地方,37°20.0'N,138°57.7'E,13,3.1,震度１
地震リスト (1).csv,10/14/2005,8:53:18,新潟県中越地方,37°18.4'N,138°53.3'E,13,2.2,震度１
地震リスト (1).csv,10/14/2005,7:00:56,兵庫県南西部,34°57.3'N,134°21.9'E,17,2.9,震度１
地震リスト (1).csv,10/13/2005,18:17:14,宮城県中部,38°23.4'N,141°09.5'E,10,1.7,震度１
地震リスト (1).csv,10/13/2005,14:28:49,長野県南部,35°55.8'N,137°39.8'E,10,2.8,震度２
地震リスト (1).csv,10/12/2005,13:30:14,宮城県沖,37°54.7'N,141°52.1'E,43,4.7,震度２
地震リスト (1).csv,10/12/2005,11:58:42,和歌山県北部,34°08.4'N,135°34.6'E,62,2.5,震度１
地震リスト (1).csv,10/11/2005,13:36:26,和歌山県北部,34°10.3'N,135°17.7'E,6,2.4,震度１
地震リスト (1).csv,10/11/2005,11:52:48,和歌山県北部,33°58.8'N,135°27.2'E,57,3.2,震度１
地震リスト (1).csv,10/10/2005,12:01:39,宮城県中部,38°23.3'N,141°09.3'E,12,3.0,震度３
地震リスト (1).csv,10/10/2005,2:45:30,父島近海,26°26.3'N,141°59.6'E,49,4.8,震度１
