Source.Name,Date,Time,震央地名,Lat,Long,Depth,M,最大震度
地震リスト (1).csv,12/31/1996,19:11:43,茨城県南部,36°19.9'N,140°05.0'E,72,3.4,震度１
地震リスト (1).csv,12/27/1996,22:52:45,五島列島近海,32°44.0'N,128°50.7'E,14,2.7,震度１
地震リスト (1).csv,12/27/1996,17:22:34,茨城県沖,36°27.3'N,140°42.5'E,53,3.8,震度２
地震リスト (1).csv,12/27/1996,2:01:05,沖縄本島近海,24°45.0'N,127°46.3'E,67,5.3,震度１
地震リスト (1).csv,12/27/1996,0:41:30,和歌山県北部,34°14.3'N,135°43.4'E,64,4.0,震度３
地震リスト (1).csv,12/26/1996,17:32:57,周防灘,33°48.8'N,131°10.5'E,12,3.5,震度２
地震リスト (1).csv,12/26/1996,7:29:40,静岡県西部,35°08.3'N,137°50.5'E,44,3.5,震度１
地震リスト (1).csv,12/24/1996,23:08:13,宮古島近海,24°58.1'N,126°17.0'E,94,5.1,震度１
地震リスト (1).csv,12/24/1996,9:20:57,沖縄本島近海,26°15.4'N,127°08.5'E,54,3.3,震度１
地震リスト (1).csv,12/24/1996,8:17:04,五島列島近海,32°44.4'N,128°50.6'E,15,3.3,震度１
地震リスト (1).csv,12/24/1996,3:53:54,兵庫県南東部,34°40.3'N,135°07.0'E,11,2.1,震度１
地震リスト (1).csv,12/24/1996,3:05:40,福島県会津,37°02.1'N,139°22.7'E,11,3.4,震度１
地震リスト (1).csv,12/22/1996,23:53:29,北海道南西沖,43°06.7'N,139°06.6'E,254,6.4,震度２
地震リスト (1).csv,12/22/1996,15:33:27,茨城県南部,36°07.4'N,139°51.9'E,51,3.1,震度１
地震リスト (1).csv,12/22/1996,14:23:02,紀伊水道,34°12.8'N,135°07.1'E,11,2.7,震度１
地震リスト (1).csv,12/22/1996,10:09:10,釧路地方中南部,43°05.8'N,144°47.3'E,70,4.1,震度２
地震リスト (1).csv,12/21/1996,16:14:44,愛知県西部,35°01.4'N,137°21.0'E,45,3.1,震度１
地震リスト (1).csv,12/21/1996,15:23:28,茨城県南部,36°06.0'N,139°51.5'E,52,3.8,震度２
地震リスト (1).csv,12/21/1996,10:28:48,茨城県南部,36°05.7'N,139°51.6'E,53,5.6,震度５弱
地震リスト (1).csv,12/21/1996,9:33:15,奄美大島近海,28°08.2'N,130°14.8'E,48,4.2,震度２
地震リスト (1).csv,12/20/1996,12:23:59,静岡県伊豆地方,35°02.0'N,139°05.7'E,2,2.0,震度１
