Source.Name,Date,Time,震央地名,Lat,Long,Depth,M,最大震度
地震リスト (1).csv,12/7/1989,3:35:51,山梨県東部・富士五湖,35°30.7'N,138°59.0'E,31,3.7,震度２
地震リスト (1).csv,12/6/1989,15:46:21,奄美大島近海,28°34.6'N,129°08.5'E,28,4.2,震度２
地震リスト (1).csv,12/5/1989,10:33:11,静岡県中部,35°13.3'N,138°20.6'E,25,3.9,震度１
地震リスト (1).csv,12/5/1989,4:03:17,北海道東方沖,43°38.8'N,147°07.4'E,88,3.9,震度１
地震リスト (1).csv,12/3/1989,1:05:43,三陸沖,39°27.8'N,143°32.4'E,1,5.2,震度１
地震リスト (1).csv,12/2/1989,22:32:55,薩摩半島西方沖,31°32.4'N,130°02.6'E,13,3.2,震度１
地震リスト (1).csv,12/2/1989,21:15:16,三陸沖,39°30.8'N,143°25.6'E,0,5.5,震度３
地震リスト (1).csv,12/1/1989,22:11:49,千葉県北東部,35°24.1'N,140°22.3'E,36,3.6,震度１
地震リスト.csv,11/30/1989,23:34:20,千葉県北東部,35°55.1'N,140°30.6'E,44,2.2,震度１
地震リスト.csv,11/30/1989,21:58:11,岩手県沖,40°09.6'N,142°30.1'E,31,4.5,震度１
地震リスト.csv,11/30/1989,14:08:40,伊豆半島東方沖,34°56.3'N,139°14.1'E,13,1.6,震度１
地震リスト.csv,11/30/1989,9:13:08,橘湾,32°45.1'N,130°07.4'E,10,3.0,震度２
地震リスト.csv,11/29/1989,20:48:29,青森県東方沖,41°15.4'N,142°12.2'E,77,3.7,震度１
地震リスト.csv,11/28/1989,11:57:39,奄美大島近海,28°32.6'N,129°15.6'E,0,不明,震度１
地震リスト.csv,11/26/1989,18:06:00,詳細不明,32°53.0'N,131°05.0'E,0,不明,震度１
地震リスト.csv,11/26/1989,2:37:56,鹿児島県薩摩地方,32°10.2'N,130°17.5'E,1,2.3,震度２
地震リスト.csv,11/25/1989,16:02:49,茨城県南部,35°57.2'N,140°06.9'E,76,4.6,震度２
地震リスト.csv,11/25/1989,3:45:03,父島近海,27°02.1'N,143°08.0'E,65,4.7,震度２
地震リスト.csv,11/25/1989,3:09:06,茨城県沖,36°24.1'N,141°00.7'E,41,4.4,震度２
地震リスト.csv,11/24/1989,0:49:42,三陸沖,39°52.5'N,143°17.6'E,0,5.4,震度２
地震リスト.csv,11/23/1989,5:03:02,新潟県上中越沖,37°13.3'N,138°13.5'E,13,4.4,震度３
地震リスト.csv,11/22/1989,13:02:12,茨城県南部,36°01.0'N,140°14.2'E,44,2.4,震度１
地震リスト.csv,11/22/1989,5:50:39,沖縄本島北西沖,26°44.0'N,126°19.8'E,17,3.1,震度１
地震リスト.csv,11/22/1989,5:23:41,橘湾,32°44.3'N,130°06.5'E,11,2.3,震度１
地震リスト.csv,11/21/1989,22:04:00,橘湾,32°44.4'N,130°06.0'E,9,2.7,震度１
地震リスト.csv,11/21/1989,21:15:48,橘湾,32°44.4'N,130°05.0'E,11,2.7,震度１
地震リスト.csv,11/21/1989,19:59:27,橘湾,32°44.4'N,130°07.0'E,10,2.7,震度１
地震リスト.csv,11/21/1989,19:13:17,三陸沖,39°42.6'N,143°38.1'E,0,5.2,震度１
地震リスト.csv,11/21/1989,16:57:04,橘湾,32°43.3'N,130°05.6'E,15,2.1,震度１
地震リスト.csv,11/21/1989,16:50:33,橘湾,32°44.2'N,130°06.6'E,9,2.9,震度１
地震リスト.csv,11/21/1989,13:47:08,岩手県沖,40°10.5'N,142°24.3'E,35,5.1,震度３
地震リスト.csv,11/21/1989,11:47:36,奄美大島近海,27°58.9'N,129°35.6'E,23,3.6,震度１
地震リスト.csv,11/21/1989,11:36:50,択捉島南東沖,44°09.4'N,148°06.0'E,16,5.5,震度１
地震リスト.csv,11/21/1989,3:58:49,奄美大島近海,28°01.7'N,129°47.8'E,14,4.6,震度１
地震リスト.csv,11/21/1989,3:55:03,奄美大島近海,28°01.6'N,129°29.0'E,37,5.3,震度３
地震リスト.csv,11/19/1989,19:19:25,熊本県阿蘇地方,32°53.5'N,131°05.8'E,0,3.1,震度１
地震リスト.csv,11/19/1989,0:56:52,釧路沖,42°50.4'N,145°06.0'E,47,5.3,震度３
地震リスト.csv,11/18/1989,16:32:21,釧路沖,42°36.3'N,144°11.5'E,60,4.8,震度３
地震リスト.csv,11/18/1989,10:29:03,福井県嶺北,36°05.6'N,136°12.5'E,10,2.6,震度１
地震リスト.csv,11/17/1989,17:00:51,三陸沖,39°32.3'N,143°38.9'E,0,5.2,震度１
地震リスト.csv,11/16/1989,13:51:32,大分県中部,33°22.5'N,131°31.0'E,6,3.3,震度１
地震リスト.csv,11/16/1989,13:02:57,大分県中部,33°22.3'N,131°31.6'E,12,4.8,震度３
地震リスト.csv,11/16/1989,3:31:44,三陸沖,39°52.3'N,143°18.7'E,0,4.9,震度２
地震リスト.csv,11/14/1989,9:44:06,宮古島近海,24°14.9'N,125°19.1'E,33,3.2,震度１
地震リスト.csv,11/14/1989,8:48:28,鳥取県西部,35°15.6'N,133°21.8'E,14,3.7,震度１
地震リスト.csv,11/11/1989,16:40:11,瀬戸内海中部,34°02.6'N,133°30.8'E,36,4.3,震度２
地震リスト.csv,11/11/1989,16:25:01,長野県北部,36°31.2'N,138°07.1'E,6,2.1,震度１
地震リスト.csv,11/11/1989,16:01:14,鳥取県西部,35°15.4'N,133°21.7'E,14,4.1,震度２
地震リスト.csv,11/11/1989,9:42:37,京都府南部,35°03.5'N,135°36.6'E,14,3.4,震度１
地震リスト.csv,11/11/1989,7:18:47,京都府南部,35°02.2'N,135°37.1'E,14,3.1,震度２
地震リスト.csv,11/11/1989,1:18:02,京都府南部,35°02.3'N,135°37.3'E,15,4.2,震度２
地震リスト.csv,11/10/1989,9:25:54,釧路地方中南部,43°10.6'N,144°24.4'E,18,4.0,震度２
地震リスト.csv,11/10/1989,1:54:38,鳥取県西部,35°16.3'N,133°21.7'E,13,4.6,震度２
地震リスト.csv,11/9/1989,9:46:10,若狭湾,35°42.8'N,135°48.2'E,8,3.5,震度１
地震リスト.csv,11/8/1989,5:53:05,浦河沖,42°03.1'N,142°29.9'E,75,4.6,震度２
地震リスト.csv,11/7/1989,9:30:28,三陸沖,39°47.5'N,143°31.2'E,0,4.8,震度１
地震リスト.csv,11/7/1989,2:16:37,埼玉県北部,36°05.4'N,139°23.3'E,73,4.0,震度１
地震リスト.csv,11/6/1989,17:56:19,岩手県沖,40°10.6'N,142°27.1'E,39,5.5,震度３
地震リスト.csv,11/6/1989,7:42:14,和歌山県北部,34°13.2'N,135°12.3'E,4,2.6,震度１
地震リスト.csv,11/6/1989,6:33:24,岩手県沖,39°50.7'N,142°39.7'E,34,4.3,震度１
地震リスト.csv,11/6/1989,0:56:20,三陸沖,39°09.6'N,143°47.5'E,16,5.4,震度１
地震リスト.csv,11/6/1989,0:08:25,岩手県沖,40°04.0'N,142°47.1'E,28,5.2,震度２
地震リスト.csv,11/5/1989,22:42:01,三陸沖,39°08.2'N,143°54.9'E,0,5.5,震度１
地震リスト.csv,11/5/1989,16:32:18,奄美大島近海,28°32.5'N,129°54.9'E,24,4.2,震度１
地震リスト.csv,11/5/1989,13:22:21,宮古島北西沖,25°18.1'N,124°26.0'E,12,4.7,震度１
地震リスト.csv,11/5/1989,10:25:29,三陸沖,39°04.7'N,143°38.8'E,9,4.7,震度１
地震リスト.csv,11/5/1989,6:56:41,三陸沖,39°14.4'N,143°47.4'E,0,5.5,震度１
地震リスト.csv,11/5/1989,5:51:11,三陸沖,39°06.5'N,143°55.5'E,0,5.5,震度１
地震リスト.csv,11/5/1989,5:12:01,三陸沖,39°01.4'N,143°50.1'E,0,5.9,震度２
地震リスト.csv,11/4/1989,11:49:15,三陸沖,39°49.5'N,143°31.0'E,0,4.9,震度１
地震リスト.csv,11/3/1989,14:49:47,三陸沖,39°36.6'N,143°20.1'E,2,5.2,震度１
地震リスト.csv,11/2/1989,22:42:14,三陸沖,40°03.7'N,143°32.9'E,4,5.7,震度２
地震リスト.csv,11/2/1989,20:51:44,三陸沖,39°23.3'N,143°35.4'E,0,5.5,震度２
地震リスト.csv,11/2/1989,19:27:44,沖縄本島近海,27°35.2'N,128°28.5'E,38,4.6,震度１
地震リスト.csv,11/2/1989,19:03:11,三陸沖,39°40.2'N,143°14.1'E,0,5.0,震度２
地震リスト.csv,11/2/1989,10:42:37,三陸沖,39°39.5'N,143°42.5'E,0,5.2,震度１
地震リスト.csv,11/2/1989,10:09:40,三陸沖,39°23.5'N,143°49.8'E,0,5.2,震度１
地震リスト.csv,11/2/1989,8:05:45,三陸沖,39°07.4'N,143°22.8'E,20,5.5,震度１
地震リスト.csv,11/2/1989,6:57:29,岩手県沖,39°55.9'N,142°27.5'E,35,3.3,震度１
地震リスト.csv,11/2/1989,5:20:00,岩手県沖,40°02.0'N,142°50.4'E,27,5.4,震度２
地震リスト.csv,11/2/1989,5:10:41,鳥取県西部,35°15.6'N,133°21.9'E,13,3.5,震度１
地震リスト.csv,11/2/1989,4:57:11,鳥取県西部,35°15.3'N,133°22.1'E,15,5.5,震度３
地震リスト.csv,11/2/1989,4:52:42,三陸沖,39°29.7'N,144°01.6'E,3,5.2,震度１
地震リスト.csv,11/2/1989,3:36:35,三陸沖,39°39.3'N,143°21.7'E,29,6.3,震度２
地震リスト.csv,11/2/1989,3:25:34,三陸沖,39°51.5'N,143°03.2'E,0,7.1,震度４
地震リスト.csv,11/1/1989,21:24:00,三陸沖,39°28.7'N,143°34.6'E,0,5.3,震度１
地震リスト.csv,11/1/1989,13:16:40,茨城県南部,36°10.2'N,140°03.4'E,51,2.5,震度１
地震リスト.csv,11/1/1989,4:49:18,新島・神津島近海,34°06.2'N,138°35.0'E,37,4.3,震度１
地震リスト.csv,10/30/1989,8:18:06,三陸沖,39°44.8'N,143°29.8'E,2,5.2,震度１
地震リスト.csv,10/30/1989,0:53:11,三陸沖,39°25.0'N,143°50.6'E,0,5.7,震度１
地震リスト.csv,10/29/1989,19:51:24,三陸沖,39°27.0'N,143°47.7'E,0,5.5,震度１
地震リスト.csv,10/29/1989,14:37:52,三陸沖,39°30.2'N,143°41.0'E,0,5.2,震度１
地震リスト.csv,10/29/1989,14:25:38,三陸沖,39°31.3'N,143°44.4'E,0,6.5,震度３
地震リスト.csv,10/29/1989,12:09:11,三陸沖,39°34.5'N,143°45.1'E,0,6.0,震度２
地震リスト.csv,10/28/1989,11:27:54,和歌山県南部,34°00.3'N,135°37.3'E,64,4.1,震度３
地震リスト.csv,10/28/1989,5:49:35,釧路地方中南部,43°06.8'N,145°00.3'E,55,4.0,震度１
地震リスト.csv,10/27/1989,11:06:09,三陸沖,39°44.2'N,143°49.0'E,0,5.6,震度１
地震リスト.csv,10/27/1989,10:45:56,三陸沖,39°49.6'N,143°55.6'E,0,6.1,震度２
地震リスト.csv,10/27/1989,10:28:00,福島県会津,37°31.5'N,140°05.0'E,9,2.9,震度２
地震リスト.csv,10/27/1989,7:41:18,鳥取県西部,35°15.7'N,133°22.4'E,13,5.3,震度３
地震リスト.csv,10/27/1989,3:05:19,奈良県,34°09.0'N,135°39.5'E,70,3.8,震度１
地震リスト.csv,10/27/1989,2:06:43,三陸沖,39°46.2'N,143°50.1'E,9,6.2,震度２
地震リスト.csv,10/25/1989,8:46:59,宮古島近海,25°19.2'N,125°14.3'E,6,3.4,震度１
地震リスト.csv,10/24/1989,22:21:35,愛知県西部,34°53.8'N,136°51.5'E,22,3.3,震度２
地震リスト.csv,10/23/1989,17:15:06,北海道東方沖,43°28.3'N,146°31.0'E,54,4.3,震度１
地震リスト.csv,10/23/1989,6:21:52,根室半島南東沖,43°21.5'N,146°31.8'E,49,4.4,震度１
地震リスト.csv,10/23/1989,2:16:26,岩手県沿岸北部,39°48.4'N,141°45.1'E,69,3.1,震度１
地震リスト.csv,10/23/1989,1:53:03,宮古島近海,25°03.5'N,124°59.9'E,9,2.9,震度１
地震リスト.csv,10/22/1989,5:00:39,浦河沖,41°59.8'N,142°28.6'E,65,4.2,震度１
地震リスト.csv,10/21/1989,15:56:10,徳島県北部,34°04.4'N,134°29.3'E,6,3.0,震度１
地震リスト.csv,10/21/1989,11:20:31,茨城県南部,36°05.7'N,139°53.2'E,67,4.0,震度２
地震リスト.csv,10/21/1989,11:19:51,父島近海,28°25.8'N,141°29.8'E,81,4.8,震度１
地震リスト.csv,10/17/1989,20:35:12,西表島付近,24°19.9'N,123°24.1'E,12,4.6,震度３
地震リスト.csv,10/17/1989,14:24:50,岩手県沖,39°04.9'N,142°08.8'E,46,2.8,震度１
地震リスト.csv,10/16/1989,5:42:06,和歌山県北部,34°13.2'N,135°11.5'E,7,2.5,震度２
地震リスト.csv,10/15/1989,15:57:10,天草灘,32°22.6'N,129°41.8'E,3,4.9,震度２
地震リスト.csv,10/15/1989,6:36:29,岩手県沿岸北部,40°00.1'N,141°50.8'E,63,3.3,震度２
地震リスト.csv,10/15/1989,3:06:54,茨城県沖,36°36.1'N,141°35.4'E,68,3.8,震度１
地震リスト.csv,10/14/1989,21:57:20,静岡県中部,35°01.8'N,138°29.8'E,3,3.9,震度２
地震リスト.csv,10/14/1989,16:15:18,神奈川県西部,35°09.8'N,139°04.9'E,12,2.9,震度１
地震リスト.csv,10/14/1989,15:08:36,和歌山県北部,34°12.3'N,135°11.4'E,7,3.0,震度２
地震リスト.csv,10/14/1989,15:05:53,和歌山県北部,34°11.2'N,135°11.1'E,5,3.8,震度３
地震リスト.csv,10/14/1989,7:00:23,浦河沖,42°00.2'N,142°33.6'E,71,4.0,震度２
地震リスト.csv,10/14/1989,6:19:59,伊豆大島近海,34°49.6'N,139°30.0'E,21,5.7,震度４
地震リスト.csv,10/11/1989,21:42:29,兵庫県南東部,34°54.6'N,135°03.0'E,18,3.9,震度２
地震リスト.csv,10/10/1989,15:28:24,東京湾,35°35.1'N,140°03.3'E,78,4.7,震度３
地震リスト.csv,10/9/1989,19:40:42,鹿児島県薩摩地方,31°19.9'N,130°24.7'E,150,4.9,震度２
地震リスト.csv,10/9/1989,14:23:09,西表島付近,24°17.9'N,123°40.5'E,23,2.3,震度２
地震リスト.csv,10/9/1989,13:42:44,静岡県伊豆地方,34°59.9'N,139°04.3'E,1,2.8,震度１
地震リスト.csv,10/7/1989,8:38:54,釧路沖,42°55.2'N,145°26.9'E,40,3.3,震度１
地震リスト.csv,10/6/1989,12:40:42,福島県沖,36°52.7'N,141°43.8'E,35,4.6,震度１
地震リスト.csv,10/5/1989,17:11:48,沖縄本島北西沖,27°13.0'N,126°28.4'E,185,4.9,震度２
地震リスト.csv,10/5/1989,9:12:21,隠岐島近海,36°09.0'N,133°20.6'E,16,4.0,震度１
地震リスト.csv,10/3/1989,23:01:08,茨城県北部,36°28.2'N,140°35.6'E,53,3.2,震度２
地震リスト.csv,10/3/1989,19:19:48,岩手県沖,40°09.4'N,142°24.6'E,31,4.4,震度１
地震リスト.csv,10/2/1989,9:57:00,詳細不明,24°47.0'N,125°17.0'E,0,不明,震度１
地震リスト.csv,10/2/1989,4:24:35,大隅半島東方沖,31°07.1'N,131°23.7'E,33,5.3,震度２
地震リスト.csv,10/1/1989,8:00:15,鹿児島県薩摩地方,32°09.5'N,130°07.3'E,7,2.5,震度１
地震リスト.csv,9/28/1989,20:49:42,和歌山県北部,34°01.5'N,135°13.9'E,9,4.1,震度２
地震リスト.csv,9/26/1989,9:32:22,沖縄本島近海,26°45.2'N,127°32.7'E,0,3.2,震度１
地震リスト.csv,9/25/1989,2:18:42,四国沖,33°20.9'N,134°54.5'E,53,5.2,震度２
地震リスト.csv,9/24/1989,7:37:46,八丈島東方沖,33°05.6'N,140°48.2'E,56,4.6,震度２
地震リスト.csv,9/24/1989,2:07:11,岩手県沖,39°41.0'N,142°07.5'E,48,2.7,震度１
地震リスト.csv,9/21/1989,11:43:34,千葉県北東部,35°24.0'N,140°21.8'E,47,3.0,震度１
地震リスト.csv,9/21/1989,11:02:56,山梨県東部・富士五湖,35°32.3'N,138°58.4'E,23,3.6,震度１
地震リスト.csv,9/21/1989,10:37:31,京都府南部,34°59.5'N,135°34.1'E,12,2.8,震度２
地震リスト.csv,9/21/1989,9:30:36,茨城県沖,36°34.1'N,141°12.8'E,39,4.7,震度２
地震リスト.csv,9/21/1989,6:01:12,茨城県南部,36°01.9'N,140°23.9'E,96,3.2,震度１
地震リスト.csv,9/19/1989,15:36:12,茨城県北部,36°22.9'N,140°36.6'E,59,3.9,震度３
地震リスト.csv,9/19/1989,11:59:18,青森県西方沖,40°48.6'N,139°14.7'E,48,3.7,震度１
地震リスト.csv,9/19/1989,6:42:48,富山湾,37°04.5'N,137°09.2'E,269,5.0,震度１
地震リスト.csv,9/17/1989,23:22:12,茨城県沖,36°27.4'N,140°41.2'E,51,3.6,震度２
地震リスト.csv,9/17/1989,17:24:04,群馬県北部,36°40.5'N,139°18.1'E,11,3.1,震度１
地震リスト.csv,9/16/1989,17:03:06,千葉県北西部,35°34.8'N,140°08.8'E,78,4.2,震度１
地震リスト.csv,9/14/1989,13:31:29,千葉県南部,35°16.5'N,139°53.7'E,56,3.5,震度１
地震リスト.csv,9/13/1989,21:34:37,岩手県沖,40°20.8'N,142°01.3'E,52,3.7,震度１
地震リスト.csv,9/12/1989,22:56:29,紀伊水道,34°11.9'N,135°09.7'E,9,1.3,震度１
地震リスト.csv,9/10/1989,21:31:06,奄美大島近海,28°35.1'N,129°35.5'E,14,3.6,震度２
地震リスト.csv,9/10/1989,15:31:13,岩手県沿岸北部,40°11.7'N,141°41.1'E,66,3.5,震度１
地震リスト.csv,9/10/1989,14:47:40,岩手県沖,39°38.1'N,142°03.9'E,47,3.6,震度２
地震リスト.csv,9/9/1989,16:07:40,和歌山県北部,34°12.3'N,135°12.1'E,5,1.9,震度１
地震リスト.csv,9/9/1989,0:47:20,群馬県北部,36°41.8'N,139°19.1'E,12,3.1,震度１
地震リスト.csv,9/8/1989,20:19:13,広島県北部,34°52.6'N,132°50.2'E,15,4.2,震度１
地震リスト.csv,9/7/1989,23:52:25,八丈島近海,33°06.5'N,138°58.1'E,54,4.5,震度１
地震リスト.csv,9/6/1989,6:02:20,茨城県南部,35°58.6'N,140°07.2'E,79,4.0,震度２
地震リスト.csv,9/5/1989,22:03:35,奄美大島北西沖,29°33.8'N,128°34.3'E,0,5.7,震度２
地震リスト.csv,9/5/1989,20:25:52,奄美大島北西沖,29°33.0'N,128°32.4'E,0,5.8,震度１
地震リスト.csv,9/5/1989,13:07:04,千葉県北西部,35°33.2'N,140°08.1'E,78,4.6,震度２
地震リスト.csv,9/5/1989,2:38:20,岐阜県美濃中西部,35°25.6'N,136°47.0'E,8,2.2,震度１
地震リスト.csv,9/4/1989,16:12:36,福島県浜通り,37°05.5'N,140°44.3'E,78,4.5,震度３
地震リスト.csv,9/4/1989,1:16:04,和歌山県北部,34°14.9'N,135°13.5'E,13,1.1,震度１
地震リスト.csv,9/3/1989,20:39:00,詳細不明,24°47.0'N,125°17.0'E,0,不明,震度１
地震リスト.csv,9/3/1989,16:32:14,和歌山県北部,34°13.7'N,135°11.5'E,5,2.4,震度２
地震リスト.csv,9/3/1989,9:19:33,宮古島北西沖,25°42.8'N,125°09.0'E,10,5.5,震度２
地震リスト.csv,9/3/1989,7:29:22,宮古島北西沖,25°40.4'N,125°12.8'E,17,4.2,震度１
地震リスト.csv,9/3/1989,2:50:57,茨城県南部,36°01.8'N,140°07.8'E,74,4.0,震度１
地震リスト.csv,8/31/1989,21:14:06,伊豆半島東方沖,34°57.9'N,139°14.5'E,9,2.6,震度１
地震リスト.csv,8/28/1989,10:25:28,沖縄本島近海,27°18.4'N,128°49.1'E,23,3.7,震度３
地震リスト.csv,8/28/1989,5:30:15,伊豆半島東方沖,34°54.0'N,139°16.5'E,2,3.0,震度１
地震リスト.csv,8/28/1989,3:34:28,和歌山県南部,33°52.1'N,135°47.0'E,55,3.5,震度１
地震リスト.csv,8/27/1989,18:27:53,埼玉県南部,36°01.1'N,139°38.0'E,56,3.8,震度１
地震リスト.csv,8/26/1989,15:42:41,岩手県内陸南部,38°53.1'N,141°22.1'E,114,4.1,震度２
地震リスト.csv,8/26/1989,12:21:39,茨城県沖,36°15.0'N,140°53.5'E,44,3.8,震度１
地震リスト.csv,8/26/1989,9:11:43,茨城県沖,36°16.2'N,140°56.5'E,39,5.3,震度３
地震リスト.csv,8/26/1989,5:40:07,茨城県南部,36°05.7'N,139°53.8'E,57,3.7,震度２
地震リスト.csv,8/25/1989,20:02:43,岩手県沖,40°03.6'N,142°02.0'E,57,3.9,震度２
地震リスト.csv,8/25/1989,18:06:06,福島県沖,37°26.2'N,141°11.7'E,54,4.4,震度１
地震リスト.csv,8/25/1989,12:47:28,岐阜県美濃中西部,35°31.3'N,136°35.7'E,47,3.0,震度１
地震リスト.csv,8/24/1989,0:41:25,駿河湾南方沖,34°28.3'N,138°51.4'E,209,4.5,震度１
地震リスト.csv,8/23/1989,23:51:56,大隅半島東方沖,31°09.3'N,131°41.7'E,51,4.4,震度１
地震リスト.csv,8/23/1989,15:28:13,奄美大島近海,27°32.0'N,129°36.5'E,86,5.0,震度１
地震リスト.csv,8/23/1989,8:24:29,与那国島近海,24°17.5'N,123°01.8'E,42,4.3,震度１
地震リスト.csv,8/22/1989,16:56:10,青森県東方沖,41°27.1'N,142°06.1'E,65,5.1,震度３
地震リスト.csv,8/22/1989,8:12:38,台湾付近,24°21.2'N,122°12.2'E,55,6.0,震度２
地震リスト.csv,8/22/1989,0:23:08,岩手県沖,40°23.2'N,142°11.6'E,44,3.9,震度１
地震リスト.csv,8/21/1989,5:34:41,紀伊水道,34°09.6'N,135°05.3'E,12,2.9,震度１
地震リスト.csv,8/19/1989,13:45:15,静岡県中部,34°58.0'N,138°14.9'E,24,3.7,震度２
地震リスト.csv,8/18/1989,3:46:29,福島県沖,37°13.6'N,141°22.8'E,61,4.7,震度２
地震リスト.csv,8/18/1989,1:23:22,岩手県沖,40°20.7'N,142°00.0'E,50,3.4,震度１
地震リスト.csv,8/17/1989,18:50:30,岩手県沿岸北部,39°45.9'N,141°48.8'E,56,3.2,震度１
地震リスト.csv,8/16/1989,5:36:03,岩手県沿岸北部,39°59.6'N,141°57.5'E,50,3.5,震度２
地震リスト.csv,8/16/1989,1:27:13,茨城県南部,36°02.8'N,140°14.7'E,47,3.2,震度１
地震リスト.csv,8/15/1989,10:46:15,伊豆半島東方沖,34°52.4'N,139°10.8'E,6,3.1,震度１
