Source.Name,Date,Time,震央地名,Lat,Long,Depth,M,最大震度
地震リスト (1).csv,11/14/2002,0:25:48,日向灘,32°27.4'N,131°52.3'E,34,3.4,震度１
地震リスト (1).csv,11/13/2002,23:57:50,新潟県上越地方,37°02.2'N,138°21.5'E,8,2.6,震度１
地震リスト (1).csv,11/13/2002,22:59:54,鳥取県中部,35°25.8'N,133°55.1'E,10,2.8,震度１
地震リスト (1).csv,11/12/2002,13:46:12,茨城県沖,35°53.8'N,140°49.6'E,40,3.5,震度１
地震リスト (1).csv,11/12/2002,10:06:09,和歌山県南部,33°55.8'N,135°31.2'E,50,2.9,震度１
地震リスト (1).csv,11/11/2002,6:25:40,和歌山県北部,34°06.3'N,135°10.7'E,6,3.3,震度２
地震リスト (1).csv,11/11/2002,2:03:44,京都府南部,35°08.5'N,135°39.3'E,8,3.4,震度３
地震リスト (1).csv,11/10/2002,23:21:43,熊本県熊本地方,32°43.4'N,130°48.0'E,11,2.7,震度１
地震リスト (1).csv,11/10/2002,19:37:51,熊本県熊本地方,32°43.5'N,130°48.2'E,11,2.9,震度１
地震リスト (1).csv,11/10/2002,19:35:17,熊本県熊本地方,32°43.4'N,130°48.1'E,11,3.5,震度２
地震リスト (1).csv,11/10/2002,13:18:45,京都府南部,35°07.0'N,135°31.2'E,8,2.7,震度１
地震リスト (1).csv,11/9/2002,1:17:35,東京湾,35°37.2'N,140°02.2'E,71,3.8,震度１
地震リスト (1).csv,11/8/2002,22:54:10,茨城県北部,36°40.9'N,140°42.5'E,77,3.2,震度１
地震リスト (1).csv,11/8/2002,20:54:42,日向灘,32°27.2'N,131°54.5'E,31,3.6,震度１
地震リスト (1).csv,11/8/2002,18:52:30,奄美大島北東沖,29°05.7'N,130°00.4'E,52,4.8,震度１
地震リスト (1).csv,11/8/2002,13:47:02,島根県東部,35°18.3'N,133°18.3'E,8,2.5,震度１
地震リスト (1).csv,11/8/2002,11:22:39,福島県浜通り,37°47.3'N,140°50.8'E,113,4.1,震度２
地震リスト (1).csv,11/8/2002,5:52:11,奄美大島近海,28°08.3'N,130°23.7'E,29,3.5,震度１
地震リスト (1).csv,11/7/2002,13:39:49,浦河沖,41°56.6'N,142°19.4'E,67,3.5,震度１
地震リスト (1).csv,11/7/2002,5:56:08,日向灘,32°25.5'N,131°52.1'E,35,3.5,震度２
地震リスト (1).csv,11/6/2002,10:04:24,長野県南部,35°50.1'N,137°35.1'E,7,2.5,震度２
地震リスト (1).csv,11/6/2002,8:23:50,和歌山県南部,33°55.5'N,135°27.1'E,54,3.6,震度２
地震リスト (1).csv,11/5/2002,17:42:55,西表島付近,23°57.9'N,123°34.4'E,32,4.4,震度２
地震リスト (1).csv,11/4/2002,21:58:52,宮城県沖,38°49.1'N,142°09.3'E,42,3.4,震度１
地震リスト (1).csv,11/4/2002,13:36:00,日向灘,32°24.7'N,131°52.1'E,35,5.9,震度５弱
地震リスト (1).csv,11/4/2002,9:13:43,奄美大島近海,28°27.6'N,129°15.5'E,49,3.4,震度１
地震リスト (1).csv,11/4/2002,8:10:58,埼玉県南部,35°55.7'N,139°40.9'E,86,3.5,震度１
地震リスト (1).csv,11/4/2002,4:14:44,宮城県沖,38°50.2'N,142°07.9'E,44,4.8,震度３
地震リスト (1).csv,11/4/2002,0:01:30,瀬戸内海中部,34°10.0'N,133°05.5'E,15,3.1,震度１
地震リスト (1).csv,11/3/2002,19:37:53,愛知県東部,35°07.3'N,137°46.6'E,45,3.7,震度２
地震リスト (1).csv,11/3/2002,14:54:16,宮城県沖,38°50.2'N,142°10.9'E,42,3.9,震度２
地震リスト (1).csv,11/3/2002,13:47:14,宮城県沖,38°54.8'N,142°06.9'E,44,4.1,震度１
地震リスト (1).csv,11/3/2002,12:39:36,宮城県沖,38°54.6'N,142°07.0'E,43,4.5,震度２
地震リスト (1).csv,11/3/2002,12:37:44,宮城県沖,38°53.7'N,142°08.3'E,46,6.3,震度５弱
地震リスト (1).csv,11/3/2002,10:52:13,青森県東方沖,41°29.5'N,142°00.5'E,63,4.0,震度２
地震リスト (1).csv,11/3/2002,7:29:21,奄美大島近海,28°02.1'N,130°25.5'E,47,4.3,震度１
地震リスト (1).csv,11/3/2002,7:06:58,千葉県東方沖,35°31.3'N,140°37.3'E,44,3.5,震度２
地震リスト (1).csv,11/2/2002,18:15:00,浦河沖,42°02.0'N,142°35.1'E,63,3.6,震度１
地震リスト (1).csv,11/2/2002,9:52:29,岩手県沖,40°21.2'N,142°04.6'E,50,3.7,震度２
地震リスト (1).csv,11/1/2002,23:30:24,和歌山県北部,34°13.9'N,135°26.3'E,8,2.6,震度１
地震リスト (1).csv,11/1/2002,19:05:00,宮城県沖,38°37.1'N,141°54.2'E,47,3.3,震度１
地震リスト (1).csv,11/1/2002,14:58:52,栃木県北部,36°56.3'N,139°39.8'E,7,3.1,震度１
地震リスト (1).csv,11/1/2002,3:46:57,千葉県東方沖,35°33.5'N,141°04.8'E,39,4.5,震度１
地震リスト (1).csv,11/1/2002,1:10:01,根室半島南東沖,43°19.9'N,145°57.9'E,96,4.2,震度１
地震リスト (1).csv,10/31/2002,15:21:04,福井県嶺北,36°09.7'N,136°16.2'E,13,3.0,震度２
地震リスト (1).csv,10/31/2002,12:51:31,千葉県東方沖,35°22.6'N,140°26.6'E,28,3.0,震度１
地震リスト (1).csv,10/31/2002,12:15:44,日高地方西部,42°52.8'N,142°43.8'E,114,4.2,震度２
地震リスト (1).csv,10/31/2002,0:41:07,トカラ列島近海,29°47.8'N,129°50.4'E,7,2.1,震度１
地震リスト (1).csv,10/30/2002,23:10:23,長野県中部,36°18.5'N,138°17.4'E,7,2.0,震度１
地震リスト (1).csv,10/30/2002,21:02:20,長野県中部,36°18.5'N,138°17.6'E,7,2.1,震度１
地震リスト (1).csv,10/30/2002,20:07:30,周防灘,33°46.8'N,131°06.1'E,8,3.0,震度１
地震リスト (1).csv,10/30/2002,15:47:46,奈良県,34°08.9'N,135°53.5'E,54,2.5,震度１
地震リスト (1).csv,10/30/2002,14:34:10,長野県中部,36°18.4'N,138°17.5'E,7,2.5,震度２
地震リスト (1).csv,10/29/2002,18:55:34,奈良県,34°09.1'N,135°44.3'E,55,3.9,震度３
地震リスト (1).csv,10/29/2002,17:24:04,山口県東部,34°16.6'N,131°58.5'E,13,3.3,震度２
地震リスト (1).csv,10/29/2002,8:26:35,日高地方東部,42°19.3'N,142°59.7'E,54,4.2,震度２
地震リスト (1).csv,10/28/2002,22:04:17,愛知県西部,35°15.6'N,136°55.0'E,6,2.7,震度１
地震リスト (1).csv,10/28/2002,21:59:28,石川県能登地方,37°20.6'N,136°55.0'E,11,2.9,震度１
地震リスト (1).csv,10/28/2002,13:14:57,大分県中部,33°19.3'N,131°28.9'E,10,2.3,震度１
地震リスト (1).csv,10/28/2002,12:33:08,八丈島近海,33°15.4'N,139°22.7'E,30,4.8,震度１
地震リスト (1).csv,10/28/2002,11:15:16,島根県東部,35°10.0'N,133°06.9'E,5,2.6,震度２
地震リスト (1).csv,10/27/2002,13:27:15,千葉県南部,35°11.5'N,140°14.2'E,13,2.9,震度２
地震リスト (1).csv,10/27/2002,1:50:54,岐阜県美濃中西部,35°34.3'N,136°28.2'E,15,3.1,震度２
地震リスト (1).csv,10/26/2002,19:43:28,福島県沖,37°03.9'N,141°12.3'E,51,4.6,震度３
地震リスト (1).csv,10/25/2002,23:40:53,種子島近海,30°30.2'N,130°11.7'E,115,5.2,震度２
地震リスト (1).csv,10/25/2002,19:49:17,茨城県沖,36°44.7'N,141°22.4'E,49,4.1,震度２
地震リスト (1).csv,10/25/2002,15:33:40,駿河湾,34°41.4'N,138°33.6'E,20,3.2,震度１
地震リスト (1).csv,10/25/2002,15:04:53,トカラ列島近海,29°46.3'N,129°52.2'E,8,2.8,震度２
地震リスト (1).csv,10/25/2002,5:00:39,秋田県沖,39°49.1'N,139°57.5'E,20,4.5,震度３
地震リスト (1).csv,10/24/2002,9:52:46,鳥取県西部,35°20.3'N,133°24.1'E,12,3.4,震度３
地震リスト (1).csv,10/24/2002,6:13:15,鳥取県西部,35°20.3'N,133°24.1'E,12,3.3,震度２
地震リスト (1).csv,10/24/2002,4:11:55,トカラ列島近海,29°46.1'N,129°52.2'E,6,2.3,震度２
地震リスト (1).csv,10/24/2002,0:46:13,八丈島近海,33°16.2'N,139°19.0'E,24,4.3,震度１
地震リスト (1).csv,10/24/2002,0:34:54,千葉県南東沖,35°03.5'N,140°08.5'E,64,3.2,震度１
地震リスト (1).csv,10/23/2002,6:22:30,島根県東部,35°09.0'N,132°40.4'E,11,4.0,震度３
地震リスト (1).csv,10/22/2002,15:23:20,トカラ列島近海,29°46.2'N,129°52.2'E,8,3.0,震度２
地震リスト (1).csv,10/22/2002,4:00:20,茨城県沖,36°22.8'N,141°06.7'E,48,4.1,震度１
地震リスト (1).csv,10/21/2002,8:10:41,島根県東部,35°24.6'N,133°15.9'E,10,2.3,震度２
地震リスト (1).csv,10/21/2002,2:04:48,和歌山県北部,34°03.1'N,135°15.2'E,8,2.4,震度１
地震リスト (1).csv,10/21/2002,1:06:01,茨城県沖,36°22.1'N,141°07.4'E,50,5.4,震度３
地震リスト (1).csv,10/20/2002,23:27:50,熊本県熊本地方,32°55.1'N,130°51.2'E,8,1.9,震度１
地震リスト (1).csv,10/20/2002,19:17:07,長野県中部,36°11.2'N,138°00.2'E,5,2.2,震度１
地震リスト (1).csv,10/20/2002,0:26:44,愛知県西部,34°54.1'N,136°51.0'E,16,3.1,震度１
地震リスト (1).csv,10/19/2002,22:50:40,小笠原諸島西方沖,27°46.4'N,140°19.6'E,509,5.4,震度１
地震リスト (1).csv,10/19/2002,17:58:35,新潟県上越地方,37°04.5'N,138°25.2'E,14,2.5,震度２
地震リスト (1).csv,10/19/2002,12:27:02,島根県西部,34°43.4'N,132°04.4'E,13,3.0,震度１
地震リスト (1).csv,10/19/2002,9:07:17,鳥取県西部,35°15.1'N,133°22.4'E,9,2.5,震度１
地震リスト (1).csv,10/19/2002,5:26:49,浦河沖,42°07.4'N,142°13.6'E,80,4.4,震度２
地震リスト (1).csv,10/18/2002,12:41:13,四国沖,33°25.2'N,134°38.5'E,39,3.6,震度１
地震リスト (1).csv,10/18/2002,12:18:41,紀伊水道,34°03.4'N,135°06.6'E,6,2.5,震度１
地震リスト (1).csv,10/18/2002,10:10:38,千葉県南部,35°10.2'N,140°13.8'E,12,3.0,震度２
地震リスト (1).csv,10/17/2002,17:24:10,広島県北部,35°00.7'N,132°53.0'E,7,3.1,震度２
地震リスト (1).csv,10/17/2002,3:12:02,三宅島近海,34°02.8'N,139°25.5'E,13,2.7,震度１
地震リスト (1).csv,10/17/2002,1:03:00,西表島付近,24°03.5'N,123°28.9'E,22,3.9,震度１
地震リスト (1).csv,10/16/2002,17:24:27,茨城県南部,36°11.6'N,140°00.9'E,53,3.5,震度１
地震リスト (1).csv,10/16/2002,17:14:33,長野県中部,36°25.0'N,138°03.4'E,8,2.5,震度１
地震リスト (1).csv,10/16/2002,13:55:09,茨城県沖,36°44.5'N,141°21.8'E,48,4.0,震度１
地震リスト (1).csv,10/16/2002,13:04:34,千葉県東方沖,35°50.1'N,140°54.1'E,34,5.0,震度３
地震リスト (1).csv,10/15/2002,17:29:34,千葉県南部,35°14.4'N,140°20.1'E,12,2.7,震度１
地震リスト (1).csv,10/14/2002,23:12:43,青森県東方沖,41°09.1'N,142°16.8'E,53,6.1,震度５弱
地震リスト (1).csv,10/14/2002,15:13:42,島根県東部,35°13.4'N,133°07.7'E,13,3.0,震度１
地震リスト (1).csv,10/14/2002,13:04:09,胆振地方中東部,42°39.7'N,141°52.3'E,11,2.4,震度１
地震リスト (1).csv,10/14/2002,6:48:29,茨城県南部,36°03.0'N,139°55.5'E,44,3.2,震度１
地震リスト (1).csv,10/14/2002,2:07:03,岩手県沖,40°21.0'N,142°04.7'E,50,3.8,震度２
地震リスト (1).csv,10/13/2002,20:17:57,豊後水道,33°21.2'N,132°21.1'E,42,3.9,震度２
地震リスト (1).csv,10/13/2002,19:06:32,豊後水道,33°20.9'N,132°21.3'E,43,4.9,震度４
地震リスト (1).csv,10/13/2002,5:25:21,栃木県北部,36°44.4'N,139°27.3'E,5,2.4,震度２
地震リスト (1).csv,10/13/2002,4:28:37,茨城県沖,36°26.0'N,140°41.6'E,54,3.9,震度２
地震リスト (1).csv,10/13/2002,0:58:00,相模湾,35°16.4'N,139°29.9'E,110,3.9,震度２
地震リスト (1).csv,10/13/2002,0:28:54,千葉県南部,35°12.2'N,140°16.3'E,12,2.4,震度１
地震リスト (1).csv,10/12/2002,19:59:32,福島県沖,37°45.8'N,142°46.0'E,29,5.8,震度３
地震リスト (1).csv,10/12/2002,10:36:04,熊本県天草・芦北地方,32°16.0'N,130°07.7'E,12,3.2,震度１
地震リスト (1).csv,10/11/2002,22:33:22,新島・神津島近海,34°19.7'N,139°12.8'E,3,1.5,震度１
地震リスト (1).csv,10/11/2002,13:01:00,宮城県沖,38°58.3'N,142°31.6'E,28,4.1,震度１
地震リスト (1).csv,10/11/2002,10:04:00,福島県沖,37°43.6'N,142°47.9'E,27,5.4,震度２
地震リスト (1).csv,10/11/2002,4:15:28,愛媛県南予,33°30.0'N,132°32.4'E,42,3.4,震度１
地震リスト (1).csv,10/11/2002,2:22:07,胆振地方中東部,42°40.8'N,142°00.2'E,12,3.5,震度２
地震リスト (1).csv,10/10/2002,3:37:10,鳥取県中部,35°22.4'N,133°45.5'E,7,2.6,震度１
地震リスト (1).csv,10/9/2002,7:20:26,鳥取県中部,35°21.4'N,133°44.4'E,8,3.3,震度２
地震リスト (1).csv,10/9/2002,7:13:32,紀伊水道,34°03.4'N,135°06.3'E,6,2.2,震度１
地震リスト (1).csv,10/8/2002,18:48:34,与那国島近海,23°56.3'N,122°51.8'E,6,4.7,震度１
地震リスト (1).csv,10/8/2002,17:27:36,熊本県天草・芦北地方,32°28.7'N,130°34.0'E,10,3.2,震度１
