Source.Name,Date,Time,震央地名,Lat,Long,Depth,M,最大震度
地震リスト (1).csv,12/31/2019,10:47:25,静岡県伊豆地方,34°59.5'N,139°01.1'E,4,1.7,震度１
地震リスト (1).csv,12/31/2019,2:14:33,岩手県沖,39°38.2'N,142°06.4'E,48,3.4,震度１
地震リスト (1).csv,12/30/2019,19:27:08,茨城県沖,36°47.9'N,141°20.7'E,34,3.7,震度１
地震リスト (1).csv,12/30/2019,13:32:29,宮城県沖,38°28.5'N,142°06.5'E,41,4.0,震度１
地震リスト (1).csv,12/30/2019,13:11:12,父島近海,27°50.6'N,142°31.3'E,73,5.1,震度１
地震リスト (1).csv,12/29/2019,9:52:09,岩手県沖,40°09.1'N,142°25.7'E,35,3.9,震度１
地震リスト (1).csv,12/29/2019,8:11:33,西表島付近,24°08.1'N,123°48.6'E,18,3.3,震度１
地震リスト (1).csv,12/29/2019,6:59:45,天草灘,32°08.3'N,130°03.3'E,8,2.7,震度１
地震リスト (1).csv,12/29/2019,0:56:42,奄美大島近海,28°17.1'N,129°36.0'E,32,4.0,震度２
地震リスト (1).csv,12/28/2019,21:24:43,福島県沖,37°37.0'N,141°51.2'E,37,3.8,震度１
地震リスト (1).csv,12/28/2019,8:41:52,西表島付近,24°08.1'N,123°49.0'E,18,4.6,震度２
地震リスト (1).csv,12/28/2019,5:31:08,トカラ列島近海,29°36.2'N,129°41.8'E,6,2.0,震度１
地震リスト (1).csv,12/27/2019,22:01:12,天草灘,32°08.1'N,130°03.2'E,9,3.0,震度１
地震リスト (1).csv,12/27/2019,14:10:01,三陸沖,37°56.2'N,142°45.8'E,29,4.8,震度２
地震リスト (1).csv,12/27/2019,12:34:23,瀬戸内海中部,34°02.8'N,133°03.9'E,15,2.8,震度１
地震リスト (1).csv,12/27/2019,11:26:25,沖縄本島近海,26°12.8'N,128°25.5'E,19,3.7,震度１
地震リスト (1).csv,12/27/2019,6:46:20,天草灘,32°08.4'N,130°03.5'E,8,2.6,震度１
地震リスト (1).csv,12/27/2019,4:44:32,栃木県北部,36°39.1'N,139°27.6'E,4,2.2,震度１
地震リスト (1).csv,12/27/2019,3:09:07,天草灘,32°08.3'N,130°03.4'E,9,3.3,震度２
地震リスト (1).csv,12/26/2019,21:26:18,熊本県熊本地方,32°52.1'N,130°39.6'E,8,2.1,震度１
地震リスト (1).csv,12/26/2019,19:59:34,天草灘,32°08.3'N,130°03.5'E,8,3.0,震度２
地震リスト (1).csv,12/26/2019,19:53:56,天草灘,32°08.2'N,130°03.2'E,8,3.8,震度３
地震リスト (1).csv,12/26/2019,18:26:39,宮城県沖,38°31.7'N,141°48.9'E,49,4.7,震度３
地震リスト (1).csv,12/26/2019,17:18:58,岩手県沖,39°59.4'N,141°59.9'E,70,3.4,震度１
地震リスト (1).csv,12/26/2019,9:08:45,秋田県内陸北部,40°01.0'N,140°27.0'E,6,3.1,震度１
地震リスト (1).csv,12/26/2019,3:38:23,網走地方,43°30.5'N,144°00.7'E,1,2.6,震度１
地震リスト (1).csv,12/25/2019,4:54:00,瀬戸内海中部,34°02.9'N,133°04.3'E,15,2.8,震度１
地震リスト (1).csv,12/25/2019,4:50:22,トカラ列島近海,29°32.4'N,129°43.9'E,8,1.8,震度１
地震リスト (1).csv,12/24/2019,23:36:54,根室半島南東沖,43°29.8'N,146°09.9'E,93,4.8,震度３
地震リスト (1).csv,12/24/2019,19:44:00,和歌山県北部,34°12.6'N,135°13.8'E,4,2.1,震度１
地震リスト (1).csv,12/24/2019,10:58:32,栃木県北部,36°45.4'N,139°26.5'E,4,2.4,震度１
地震リスト (1).csv,12/24/2019,9:11:09,伊豆半島東方沖,35°05.5'N,139°06.9'E,0,1.9,震度１
地震リスト (1).csv,12/23/2019,21:39:10,岩手県沖,39°06.6'N,142°06.9'E,45,3.4,震度１
地震リスト (1).csv,12/23/2019,8:46:11,日向灘,32°35.2'N,132°12.5'E,32,3.5,震度１
地震リスト (1).csv,12/23/2019,2:12:04,鹿児島県薩摩地方,31°50.7'N,130°42.0'E,9,2.1,震度１
地震リスト (1).csv,12/22/2019,21:33:44,岩手県内陸南部,38°58.7'N,140°53.7'E,7,4.4,震度３
地震リスト (1).csv,12/22/2019,14:41:48,五島列島近海,32°41.8'N,129°47.7'E,4,2.0,震度１
地震リスト (1).csv,12/22/2019,14:24:51,渡島地方北部,42°03.9'N,140°26.2'E,10,4.2,震度３
地震リスト (1).csv,12/22/2019,13:44:37,日向灘,31°35.2'N,131°49.6'E,23,4.0,震度１
地震リスト (1).csv,12/22/2019,13:40:54,岩手県沿岸南部,39°03.2'N,141°41.0'E,76,3.3,震度１
地震リスト (1).csv,12/22/2019,7:54:43,秋田県沖,39°17.1'N,139°36.2'E,17,3.2,震度１
地震リスト (1).csv,12/21/2019,12:00:18,宮城県沖,38°53.6'N,142°06.9'E,44,4.0,震度１
地震リスト (1).csv,12/21/2019,7:44:05,秋田県沿岸北部,40°12.7'N,140°10.9'E,17,3.3,震度２
地震リスト (1).csv,12/21/2019,0:22:25,宮城県沖,38°49.4'N,142°10.6'E,45,3.9,震度１
地震リスト (1).csv,12/20/2019,18:31:16,奄美大島近海,28°17.8'N,129°34.7'E,33,4.1,震度３
地震リスト (1).csv,12/20/2019,14:09:33,静岡県中部,35°01.4'N,138°22.0'E,27,2.6,震度１
地震リスト (1).csv,12/20/2019,13:50:59,長野県南部,35°48.2'N,137°33.6'E,8,2.6,震度１
地震リスト (1).csv,12/20/2019,5:28:40,種子島近海,30°34.4'N,131°09.2'E,30,4.5,震度２
地震リスト (1).csv,12/19/2019,15:21:33,青森県東方沖,40°30.7'N,142°10.7'E,50,5.5,震度５弱
地震リスト (1).csv,12/19/2019,9:23:42,茨城県沖,36°17.2'N,140°40.1'E,89,4.1,震度３
地震リスト (1).csv,12/19/2019,4:15:33,青森県西方沖,40°48.7'N,139°52.6'E,13,3.7,震度１
地震リスト (1).csv,12/18/2019,20:54:16,根室半島南東沖,43°24.5'N,145°56.7'E,98,4.4,震度３
地震リスト (1).csv,12/18/2019,18:16:11,トカラ列島近海,29°37.5'N,129°41.8'E,13,3.0,震度１
地震リスト (1).csv,12/18/2019,16:26:07,トカラ列島近海,29°37.3'N,129°47.6'E,0,2.9,震度１
地震リスト (1).csv,12/18/2019,8:35:22,沖縄本島近海,27°18.3'N,128°25.9'E,47,5.1,震度４
地震リスト (1).csv,12/18/2019,5:17:21,鹿児島県薩摩地方,31°15.2'N,130°22.7'E,155,3.8,震度１
地震リスト (1).csv,12/18/2019,0:16:07,福島県沖,37°08.7'N,141°01.6'E,93,3.6,震度１
地震リスト (1).csv,12/17/2019,19:15:27,浦河沖,42°00.6'N,142°43.3'E,34,3.2,震度１
地震リスト (1).csv,12/17/2019,12:21:53,岩手県沖,40°21.2'N,142°04.7'E,51,3.5,震度１
地震リスト (1).csv,12/17/2019,4:54:28,有明海,32°48.2'N,130°33.6'E,12,2.5,震度１
地震リスト (1).csv,12/17/2019,4:42:29,愛知県西部,34°50.0'N,137°02.1'E,11,2.4,震度１
地震リスト (1).csv,12/16/2019,17:04:27,山梨県東部・富士五湖,35°28.1'N,138°56.7'E,23,3.3,震度２
地震リスト (1).csv,12/16/2019,11:39:47,伊豆大島近海,34°33.6'N,139°19.3'E,11,2.2,震度１
地震リスト (1).csv,12/16/2019,6:52:01,胆振地方中東部,42°45.6'N,141°53.7'E,31,4.4,震度３
地震リスト (1).csv,12/16/2019,4:13:52,千葉県東方沖,35°09.2'N,140°33.9'E,59,4.3,震度３
地震リスト (1).csv,12/15/2019,22:05:24,宮古島近海,24°45.3'N,125°15.2'E,47,4.1,震度１
地震リスト (1).csv,12/15/2019,13:38:41,宮古島近海,24°41.6'N,124°50.0'E,19,4.1,震度１
地震リスト (1).csv,12/15/2019,12:33:12,長野県北部,36°36.6'N,138°21.4'E,1,2.9,震度２
地震リスト (1).csv,12/15/2019,10:07:23,三宅島近海,34°05.1'N,139°23.8'E,15,2.7,震度１
地震リスト (1).csv,12/14/2019,3:24:04,伊豆大島近海,35°01.8'N,139°27.0'E,33,4.3,震度３
地震リスト (1).csv,12/13/2019,23:20:33,山梨県東部・富士五湖,35°29.6'N,138°57.3'E,18,2.6,震度１
地震リスト (1).csv,12/13/2019,20:14:22,福島県会津,37°02.9'N,139°32.2'E,9,2.6,震度１
地震リスト (1).csv,12/13/2019,19:29:27,岩手県沖,39°38.7'N,142°06.7'E,48,3.4,震度１
地震リスト (1).csv,12/13/2019,7:26:46,茨城県沖,36°38.1'N,141°39.1'E,63,4.1,震度１
地震リスト (1).csv,12/13/2019,6:20:42,奄美大島近海,28°11.7'N,129°30.0'E,33,3.2,震度１
